season,game_no,player_name,shirt_no,role,on_for,off_for
1935/36,6,Curtis,4,starter,,
1935/36,6,McLaren,5,starter,,
1935/36,6,Hopkinson,6,starter,,
1935/36,6,Eden,7,starter,,
1935/36,6,MacDonald,8,starter,,
1935/36,6,Bell,9,starter,,
1935/36,6,Woodward,10,starter,,
1935/36,6,Urmson,11,starter,,
1935/36,7,Gray,1,starter,,
1935/36,7,Platt,2,starter,,
1935/36,7,Dawson,3,starter,,
1935/36,7,McLaren,4,starter,,
1935/36,7,Newton,5,starter,,
1935/36,7,Hopkinson,6,starter,,
1935/36,7,Eden,7,starter,,
1935/36,7,MacDonald,8,starter,,
1935/36,7,Bell,9,starter,,
1935/36,7,Woodward,10,starter,,
1935/36,7,Urmson,11,starter,,
1935/36,8,Gray,1,starter,,
1935/36,8,Dodd,2,starter,,
1935/36,8,Platt,3,starter,,
1935/36,8,McLaren,4,starter,,
1935/36,8,Newton,5,starter,,
1935/36,8,Hopkinson,6,starter,,
1935/36,8,Eden,7,starter,,
1935/36,8,MacDonald,8,starter,,
1935/36,8,Bell,9,starter,,
1935/36,8,Woodward,10,starter,,
1935/36,8,Urmson,11,starter,,
1935/36,9,Gray,1,starter,,
1935/36,9,Platt,2,starter,,
1935/36,9,Fairhurst,3,starter,,
1935/36,9,McLaren,4,starter,,
1935/36,9,Newton,5,starter,,
1935/36,9,Hopkinson,6,starter,,
1935/36,9,Eden,7,starter,,
1935/36,9,MacDonald,8,starter,,
1935/36,9,Bell,9,starter,,
1935/36,9,Woodward,10,starter,,
1935/36,9,Urmson,11,starter,,
1935/36,10,Gray,1,starter,,
1935/36,10,Platt,2,starter,,
1935/36,10,Fairhurst,3,starter,,
1935/36,10,Curtis,4,starter,,
1935/36,10,Newton,5,starter,,
1935/36,10,Hopkinson,6,starter,,
1935/36,10,Eden,7,starter,,
1935/36,10,MacDonald,8,starter,,
1935/36,10,Bell,9,starter,,
1935/36,10,Woodward,10,starter,,
1935/36,10,Urmson,11,starter,,
1935/36,11,Gray,1,starter,,
1935/36,11,Platt,2,starter,,
1935/36,11,Fairhurst,3,starter,,
1935/36,11,McLaren,4,starter,,
1935/36,11,Newton,5,starter,,
1935/36,11,Spencer R,6,starter,,
1935/36,11,Eden,7,starter,,
1935/36,11,MacDonald,8,starter,,
1935/36,11,Bell,9,starter,,
1935/36,11,Woodward,10,starter,,
1935/36,11,Crompton,11,starter,,
1935/36,12,Gray,1,starter,,
1935/36,12,Platt,2,starter,,
1935/36,12,Fairhurst,3,starter,,
1935/36,12,McLaren,4,starter,,
1935/36,12,Newton,5,starter,,
1935/36,12,Spencer R,6,starter,,
1935/36,12,Eden,7,starter,,
1935/36,12,MacDonald,8,starter,,
1935/36,12,Bell,9,starter,,
1935/36,12,Woodward,10,starter,,
1935/36,12,Crompton,11,starter,,
1935/36,13,Gray,1,starter,,
1935/36,13,Platt,2,starter,,
1935/36,13,Fairhurst,3,starter,,
1935/36,13,McLaren,4,starter,,
1935/36,13,Newton,5,starter,,
1935/36,13,Spencer R,6,starter,,
1935/36,13,Eden,7,starter,,
1935/36,13,Curtis,8,starter,,
1935/36,13,Bell,9,starter,,
1935/36,13,Woodward,10,starter,,
1935/36,13,Crompton,11,starter,,
1935/36,14,Gray,1,starter,,
1935/36,14,Platt,2,starter,,
1935/36,14,Fairhurst,3,starter,,
1935/36,14,McLaren,4,starter,,
1935/36,14,Newton,5,starter,,
1935/36,14,Spencer R,6,starter,,
1935/36,14,Eden,7,starter,,
1935/36,14,Curtis,8,starter,,
1935/36,14,Bell,9,starter,,
1935/36,14,Woodward,10,starter,,
1935/36,14,Crompton,11,starter,,
1935/36,15,Gray,1,starter,,
1935/36,15,Platt,2,starter,,
1935/36,15,Fairhurst,3,starter,,
1935/36,15,McLaren,4,starter,,
1935/36,15,Newton,5,starter,,
1935/36,15,Spencer R,6,starter,,
1935/36,15,Eden,7,starter,,
1935/36,15,MacDonald,8,starter,,
1935/36,15,Bell,9,starter,,
1935/36,15,Woodward,10,starter,,
1935/36,15,Crompton,11,starter,,
1935/36,16,Gray,1,starter,,
1935/36,16,Platt,2,starter,,
1935/36,16,Fairhurst,3,starter,,
1935/36,16,McLaren,4,starter,,
1935/36,16,Newton,5,starter,,
1935/36,16,Spencer R,6,starter,,
1935/36,16,Eden,7,starter,,
1935/36,16,MacDonald,8,starter,,
1935/36,16,Bell,9,starter,,
1935/36,16,Woodward,10,starter,,
1935/36,16,Urmson,11,starter,,
1935/36,17,Gray,1,starter,,
1935/36,17,Platt,2,starter,,
1935/36,17,Fairhurst,3,starter,,
1935/36,17,McLaren,4,starter,,
1935/36,17,Newton,5,starter,,
1935/36,17,Spencer R,6,starter,,
1935/36,17,Eden,7,starter,,
1935/36,17,MacDonald,8,starter,,
1935/36,17,Bell,9,starter,,
1935/36,17,Woodward,10,starter,,
1935/36,17,Urmson,11,starter,,
1935/36,18,Gray,1,starter,,
1935/36,18,Dodd,2,starter,,
1935/36,18,Platt,3,starter,,
1935/36,18,McLaren,4,starter,,
1935/36,18,Newton,5,starter,,
1935/36,18,Spencer R,6,starter,,
1935/36,18,Eden,7,starter,,
1935/36,18,MacDonald,8,starter,,
1935/36,18,Bell,9,starter,,
1935/36,18,Woodward,10,starter,,
1935/36,18,Urmson,11,starter,,
1935/36,19,Gray,1,starter,,
1935/36,19,Platt,2,starter,,
1935/36,19,Fairhurst,3,starter,,
1935/36,19,McLaren,4,starter,,
1935/36,19,Newton,5,starter,,
1935/36,19,Spencer R,6,starter,,
1935/36,19,Eden,7,starter,,
1935/36,19,Curtis,8,starter,,
1935/36,19,Bell,9,starter,,
1935/36,19,MacDonald,10,starter,,
1935/36,19,Urmson,11,starter,,
1935/36,20,Gray,1,starter,,
1935/36,20,Platt,2,starter,,
1935/36,20,Fairhurst,3,starter,,
1935/36,20,McLaren,4,starter,,
1935/36,20,Newton,5,starter,,
1935/36,20,Spencer R,6,starter,,
1935/36,20,Eden,7,starter,,
1935/36,20,Curtis,8,starter,,
1935/36,20,Bell,9,starter,,
1935/36,20,MacDonald,10,starter,,
1935/36,20,Urmson,11,starter,,
1935/36,21,Gray,1,starter,,
1935/36,21,Platt,2,starter,,
1935/36,21,Fairhurst,3,starter,,
1935/36,21,McLaren,4,starter,,
1935/36,21,Newton,5,starter,,
1935/36,21,Spencer R,6,starter,,
1935/36,21,Eden,7,starter,,
1935/36,21,MacDonald,8,starter,,
1935/36,21,Bell,9,starter,,
1935/36,21,Woodward,10,starter,,
1935/36,21,Urmson,11,starter,,
1935/36,22,Gray,1,starter,,
1935/36,22,Platt,2,starter,,
1935/36,22,Fairhurst,3,starter,,
1935/36,22,McLaren,4,starter,,
1935/36,22,Newton,5,starter,,
1935/36,22,Spencer R,6,starter,,
1935/36,22,Eden,7,starter,,
1935/36,22,MacDonald,8,starter,,
1935/36,22,Bell,9,starter,,
1935/36,22,Woodward,10,starter,,
1935/36,22,Urmson,11,starter,,
1935/36,23,Gray,1,starter,,
1935/36,23,Platt,2,starter,,
1935/36,23,Fairhurst,3,starter,,
1935/36,23,McLaren,4,starter,,
1935/36,23,Newton,5,starter,,
1935/36,23,Spencer R,6,starter,,
1935/36,23,Eden,7,starter,,
1935/36,23,MacDonald,8,starter,,
1935/36,23,Bell,9,starter,,
1935/36,23,Woodward,10,starter,,
1935/36,23,Urmson,11,starter,,
1935/36,24,Gray,1,starter,,
1935/36,24,Platt,2,starter,,
1935/36,24,Fairhurst,3,starter,,
1935/36,24,McLaren,4,starter,,
1935/36,24,Newton,5,starter,,
1935/36,24,Spencer R,6,starter,,
1935/36,24,Eden,7,starter,,
1935/36,24,MacDonald,8,starter,,
1935/36,24,Bell,9,starter,,
1935/36,24,Woodward,10,starter,,
1935/36,24,Urmson,11,starter,,
1935/36,25,Gray,1,starter,,
1935/36,25,Platt,2,starter,,
1935/36,25,Fairhurst,3,starter,,
1935/36,25,Curtis,4,starter,,
1935/36,25,McLaren,5,starter,,
1935/36,25,Spencer R,6,starter,,
1935/36,25,Eden,7,starter,,
1935/36,25,MacDonald,8,starter,,
1935/36,25,Bell,9,starter,,
1935/36,25,Woodward,10,starter,,
1935/36,25,Urmson,11,starter,,
1935/36,26,Gray,1,starter,,
1935/36,26,Platt,2,starter,,
1935/36,26,Fairhurst,3,starter,,
1935/36,26,Curtis,4,starter,,
1935/36,26,McLaren,5,starter,,
1935/36,26,Spencer R,6,starter,,
1935/36,26,Eden,7,starter,,
1935/36,26,MacDonald,8,starter,,
1935/36,26,Bell,9,starter,,
1935/36,26,Woodward,10,starter,,
1935/36,26,Urmson,11,starter,,
1935/36,27,Gray,1,starter,,
1935/36,27,Platt,2,starter,,
1935/36,27,Fairhurst,3,starter,,
1935/36,27,McLaren,4,starter,,
1935/36,27,Major,5,starter,,
1935/36,27,Curtis,6,starter,,
1935/36,27,Eden,7,starter,,
1935/36,27,MacDonald,8,starter,,
1935/36,27,Bell,9,starter,,
1935/36,27,Woodward,10,starter,,
1935/36,27,Urmson,11,starter,,
1935/36,28,Gray,1,starter,,
1935/36,28,Platt,2,starter,,
1935/36,28,Fairhurst,3,starter,,
1935/36,28,Curtis,4,starter,,
1935/36,28,McLaren,5,starter,,
1935/36,28,Spencer R,6,starter,,
1935/36,28,Eden,7,starter,,
1935/36,28,MacDonald,8,starter,,
1935/36,28,Bell,9,starter,,
1935/36,28,Woodward,10,starter,,
1935/36,28,Urmson,11,starter,,
1935/36,29,Gray,1,starter,,
1935/36,29,Platt,2,starter,,
1935/36,29,Bradshaw,3,starter,,
1935/36,29,McLaren,4,starter,,
1935/36,29,Amery,5,starter,,
1935/36,29,Spencer R,6,starter,,
1935/36,29,Baker,7,starter,,
1935/36,29,MacDonald,8,starter,,
1935/36,29,Bell,9,starter,,
1935/36,29,Woodward,10,starter,,
1935/36,29,Urmson,11,starter,,
1935/36,30,Gray,1,starter,,
1935/36,30,Platt,2,starter,,
1935/36,30,Bradshaw,3,starter,,
1935/36,30,McLaren,4,starter,,
1935/36,30,Amery,5,starter,,
1935/36,30,Spencer R,6,starter,,
1935/36,30,Baker,7,starter,,
1935/36,30,MacDonald,8,starter,,
1935/36,30,Bell,9,starter,,
1935/36,30,Woodward,10,starter,,
1935/36,30,Urmson,11,starter,,
1935/36,31,Gray,1,starter,,
1935/36,31,Platt,2,starter,,
1935/36,31,Bradshaw,3,starter,,
1935/36,31,McLaren,4,starter,,
1935/36,31,Amery,5,starter,,
1935/36,31,Spencer R,6,starter,,
1935/36,31,Baker,7,starter,,
1935/36,31,MacDonald,8,starter,,
1935/36,31,Bell,9,starter,,
1935/36,31,Woodward,10,starter,,
1935/36,31,Urmson,11,starter,,
1935/36,32,Gray,1,starter,,
1935/36,32,Platt,2,starter,,
1935/36,32,Bradshaw,3,starter,,
1935/36,32,McLaren,4,starter,,
1935/36,32,Amery,5,starter,,
1935/36,32,Spencer R,6,starter,,
1935/36,32,Baker,7,starter,,
1935/36,32,MacDonald,8,starter,,
1935/36,32,Bell,9,starter,,
1935/36,32,Woodward,10,starter,,
1935/36,32,Urmson,11,starter,,
1935/36,33,Gray,1,starter,,
1935/36,33,Platt,2,starter,,
1935/36,33,Bradshaw,3,starter,,
1935/36,33,McLaren,4,starter,,
1935/36,33,Amery,5,starter,,
1935/36,33,Spencer R,6,starter,,
1935/36,33,Eden,7,starter,,
1935/36,33,MacDonald,8,starter,,
1935/36,33,Crompton,9,starter,,
1935/36,33,Woodward,10,starter,,
1935/36,33,Urmson,11,starter,,
1935/36,34,Poskett,1,starter,,
1935/36,34,Platt,2,starter,,
1935/36,34,Fairhurst,3,starter,,
1935/36,34,McLaren,4,starter,,
1935/36,34,Amery,5,starter,,
1935/36,34,Spencer R,6,starter,,
1935/36,34,Eden,7,starter,,
1935/36,34,MacDonald,8,starter,,
1935/36,34,Bell,9,starter,,
1935/36,34,Woodward,10,starter,,
1935/36,34,Urmson,11,starter,,
1935/36,35,Poskett,1,starter,,
1935/36,35,Fairhurst,2,starter,,
1935/36,35,Amery,3,starter,,
1935/36,35,Miller,4,starter,,
1935/36,35,McLaren,5,starter,,
1935/36,35,Spencer R,6,starter,,
1935/36,35,Eden,7,starter,,
1935/36,35,MacDonald,8,starter,,
1935/36,35,Bell,9,starter,,
1935/36,35,Woodward,10,starter,,
1935/36,35,Urmson,11,starter,,
1935/36,36,Poskett,1,starter,,
1935/36,36,Platt,2,starter,,
1935/36,36,Amery,3,starter,,
1935/36,36,McLaren,4,starter,,
1935/36,36,Clark,5,starter,,
1935/36,36,Spencer R,6,starter,,
1935/36,36,Dellow,7,starter,,
1935/36,36,MacDonald,8,starter,,
1935/36,36,Owen,9,starter,,
1935/36,36,Woodward,10,starter,,
1935/36,36,Urmson,11,starter,,
1935/36,37,Gray,1,starter,,
1935/36,37,Platt,2,starter,,
1935/36,37,Amery,3,starter,,
1935/36,37,Miller,4,starter,,
1935/36,37,Clark,5,starter,,
1935/36,37,Spencer R,6,starter,,
1935/36,37,Dellow,7,starter,,
1935/36,37,MacDonald,8,starter,,
1935/36,37,Owen,9,starter,,
1935/36,37,Crompton,10,starter,,
1935/36,37,Urmson,11,starter,,
1935/36,38,Gray,1,starter,,
1935/36,38,Platt,2,starter,,
1935/36,38,Amery,3,starter,,
1935/36,38,McLaren,4,starter,,
1935/36,38,Clark,5,starter,,
1935/36,38,Spencer R,6,starter,,
1935/36,38,Dellow,7,starter,,
1935/36,38,MacDonald,8,starter,,
1935/36,38,Owen,9,starter,,
1935/36,38,Crompton,10,starter,,
1935/36,38,Urmson,11,starter,,
1935/36,39,Gray,1,starter,,
1935/36,39,Platt,2,starter,,
1935/36,39,Amery,3,starter,,
1935/36,39,McLaren,4,starter,,
1935/36,39,Clark,5,starter,,
1935/36,39,Spencer R,6,starter,,
1935/36,39,Dellow,7,starter,,
1935/36,39,MacDonald,8,starter,,
1935/36,39,Owen,9,starter,,
1935/36,39,Crompton,10,starter,,
1935/36,39,Urmson,11,starter,,
1935/36,40,Gray,1,starter,,
1935/36,40,Platt,2,starter,,
1935/36,40,Amery,3,starter,,
1935/36,40,McLaren,4,starter,,
1935/36,40,Clark,5,starter,,
1935/36,40,Spencer R,6,starter,,
1935/36,40,Dellow,7,starter,,
1935/36,40,Eden,8,starter,,
1935/36,40,Owen,9,starter,,
1935/36,40,MacDonald,10,starter,,
1935/36,40,Urmson,11,starter,,
1935/36,41,Poskett,1,starter,,
1935/36,41,Platt,2,starter,,
1935/36,41,Amery,3,starter,,
1935/36,41,McLaren,4,starter,,
1935/36,41,Clark,5,starter,,
1935/36,41,Spencer R,6,starter,,
1935/36,41,Crompton,7,starter,,
1935/36,41,MacDonald,8,starter,,
1935/36,41,Eden,9,starter,,
1935/36,41,Woodward,10,starter,,
1935/36,41,Urmson,11,starter,,
1935/36,42,Poskett,1,starter,,
1935/36,42,Platt,2,starter,,
1935/36,42,Fairhurst,3,starter,,
1935/36,42,McLaren,4,starter,,
1935/36,42,Clark,5,starter,,
1935/36,42,Spencer R,6,starter,,
1935/36,42,Crompton,7,starter,,
1935/36,42,Watson,8,starter,,
1935/36,42,Eden,9,starter,,
1935/36,42,Amery,10,starter,,
1935/36,42,Alcock,11,starter,,
1935/36,43,Poskett,1,starter,,
1935/36,43,Fairhurst,2,starter,,
1935/36,43,Amery,3,starter,,
1935/36,43,McLaren,4,starter,,
1935/36,43,Clark,5,starter,,
1935/36,43,Spencer R,6,starter,,
1935/36,43,Dellow,7,starter,,
1935/36,43,Eden,8,starter,,
1935/36,43,Woodward,9,starter,,
1935/36,43,MacDonald,10,starter,,
1935/36,43,Alcock,11,starter,,
1935/36,44,Poskett,1,starter,,
1935/36,44,Fairhurst,2,starter,,
1935/36,44,Amery,3,starter,,
1935/36,44,McLaren,4,starter,,
1935/36,44,Clark,5,starter,,
1935/36,44,Spencer R,6,starter,,
1935/36,44,Dellow,7,starter,,
1935/36,44,Eden,8,starter,,
1935/36,44,Crompton,9,starter,,
1935/36,44,MacDonald,10,starter,,
1935/36,44,Alcock,11,starter,,
1935/36,45,Poskett,1,starter,,
1935/36,45,Platt,2,starter,,
1935/36,45,Fairhurst,3,starter,,
1935/36,45,McLaren,4,starter,,
1935/36,45,Clark,5,starter,,
1935/36,45,Spencer R,6,starter,,
1935/36,45,Dellow,7,starter,,
1935/36,45,Miller,8,starter,,
1935/36,45,Eden,9,starter,,
1935/36,45,MacDonald,10,starter,,
1935/36,45,Alcock,11,starter,,
1935/36,46,Poskett,1,starter,,
1935/36,46,Platt,2,starter,,
1935/36,46,Miller,3,starter,,
1935/36,46,McLaren,4,starter,,
1935/36,46,Clark,5,starter,,
1935/36,46,Spencer R,6,starter,,
1935/36,46,Dellow,7,starter,,
1935/36,46,Eden,8,starter,,
1935/36,46,Woodward,9,starter,,
1935/36,46,MacDonald,10,starter,,
1935/36,46,Urmson,11,starter,,
1935/36,47,Poskett,1,starter,,
1935/36,47,Platt,2,starter,,
1935/36,47,Miller,3,starter,,
1935/36,47,Clark,4,starter,,
1935/36,47,Major,5,starter,,
1935/36,47,Spencer R,6,starter,,
1935/36,47,Dellow,7,starter,,
1935/36,47,Eden,8,starter,,
1935/36,47,Owen,9,starter,,
1935/36,47,MacDonald,10,starter,,
1935/36,47,Alcock,11,starter,,
1936/37,1,Poskett,1,starter,,
1936/37,1,Platt,2,starter,,
1936/37,1,Miller,3,starter,,
1936/37,1,Clark,4,starter,,
1936/37,1,Amery,5,starter,,
1936/37,1,Spencer R,6,starter,,
1936/37,1,Eden,7,starter,,
1936/37,1,Carter,8,starter,,
1936/37,1,Jones,9,starter,,
1936/37,1,Wood,10,starter,,
1936/37,1,Almond,11,starter,,
1936/37,2,Poskett,1,starter,,
1936/37,2,Miller,2,starter,,
1936/37,2,Whyte,3,starter,,
1936/37,2,McLaren,4,starter,,
1936/37,2,Clark,5,starter,,
1936/37,2,Spencer R,6,starter,,
1936/37,2,Eden,7,starter,,
1936/37,2,Carter,8,starter,,
1936/37,2,Jones,9,starter,,
1936/37,2,Wood,10,starter,,
1936/37,2,Almond,11,starter,,
1936/37,3,Poskett,1,starter,,
1936/37,3,Miller,2,starter,,
1936/37,3,Whyte,3,starter,,
1936/37,3,McLaren,4,starter,,
1936/37,3,Major,5,starter,,
1936/37,3,Spencer R,6,starter,,
1936/37,3,Dellow,7,starter,,
1936/37,3,Butler,8,starter,,
1936/37,3,Jones,9,starter,,
1936/37,3,Wood,10,starter,,
1936/37,3,Almond,11,starter,,
1936/37,4,Poskett,1,starter,,
1936/37,4,Miller,2,starter,,
1936/37,4,Whyte,3,starter,,
1936/37,4,McLaren,4,starter,,
1936/37,4,Major,5,starter,,
1936/37,4,Spencer R,6,starter,,
1936/37,4,Dellow,7,starter,,
1936/37,4,Carter,8,starter,,
1936/37,4,Jones,9,starter,,
1936/37,4,Wood,10,starter,,
1936/37,4,Almond,11,starter,,
1936/37,5,Poskett,1,starter,,
1936/37,5,Miller,2,starter,,
1936/37,5,Whyte,3,starter,,
1936/37,5,McLaren,4,starter,,
1936/37,5,Major,5,starter,,
1936/37,5,Spencer R,6,starter,,
1936/37,5,Dellow,7,starter,,
1936/37,5,Eden,8,starter,,
1936/37,5,Jones,9,starter,,
1936/37,5,Wood,10,starter,,
1936/37,5,Almond,11,starter,,
1936/37,6,Sherlock,1,starter,,
1936/37,6,Platt,2,starter,,
1936/37,6,Whyte,3,starter,,
1936/37,6,Miller,4,starter,,
1936/37,6,Amery,5,starter,,
1936/37,6,Spencer R,6,starter,,
1936/37,6,Dellow,7,starter,,
1936/37,6,Eden,8,starter,,
1936/37,6,Jones,9,starter,,
1936/37,6,Wood,10,starter,,
1936/37,6,Almond,11,starter,,
1936/37,7,Tucker,1,starter,,
1936/37,7,Platt,2,starter,,
1936/37,7,Whyte,3,starter,,
1936/37,7,Miller,4,starter,,
1936/37,7,Clark,5,starter,,
1936/37,7,Spencer R,6,starter,,
1936/37,7,Dellow,7,starter,,
1936/37,7,Eden,8,starter,,
1936/37,7,Jones,9,starter,,
1936/37,7,Wood,10,starter,,
1936/37,7,Almond,11,starter,,
1936/37,8,Temple,1,starter,,
1936/37,8,Platt,2,starter,,
1936/37,8,Whyte,3,starter,,
1936/37,8,Miller,4,starter,,
1936/37,8,Clark,5,starter,,
1936/37,8,Spencer R,6,starter,,
1936/37,8,Dellow,7,starter,,
1936/37,8,Eden,8,starter,,
1936/37,8,Jones,9,starter,,
1936/37,8,Wood,10,starter,,
1936/37,8,Almond,11,starter,,
1936/37,9,Poskett,1,starter,,
1936/37,9,Platt,2,starter,,
1936/37,9,Whyte,3,starter,,
1936/37,9,Miller,4,starter,,
1936/37,9,Clark,5,starter,,
1936/37,9,Spencer R,6,starter,,
1936/37,9,Dellow,7,starter,,
1936/37,9,Eden,8,starter,,
1936/37,9,Robertson,9,starter,,
1936/37,9,Wood,10,starter,,
1936/37,9,Almond,11,starter,,
1936/37,10,Poskett,1,starter,,
1936/37,10,Platt,2,starter,,
1936/37,10,Whyte,3,starter,,
1936/37,10,Miller,4,starter,,
1936/37,10,Amery,5,starter,,
1936/37,10,Spencer R,6,starter,,
1936/37,10,Dellow,7,starter,,
1936/37,10,Eden,8,starter,,
1936/37,10,Jones,9,starter,,
1936/37,10,Wood,10,starter,,
1936/37,10,Almond,11,starter,,
1936/37,11,Poskett,1,starter,,
1936/37,11,Platt,2,starter,,
1936/37,11,Whyte,3,starter,,
1936/37,11,Miller,4,starter,,
1936/37,11,Amery,5,starter,,
1936/37,11,Spencer R,6,starter,,
1936/37,11,Dellow,7,starter,,
1936/37,11,Eden,8,starter,,
1936/37,11,Waring,9,starter,,
1936/37,11,Wood,10,starter,,
1936/37,11,Almond,11,starter,,
1936/37,12,Poskett,1,starter,,
1936/37,12,Jackson,2,starter,,
1936/37,12,Whyte,3,starter,,
1936/37,12,Miller,4,starter,,
1936/37,12,Clark,5,starter,,
1936/37,12,Spencer R,6,starter,,
1936/37,12,Dellow,7,starter,,
1936/37,12,Carter,8,starter,,
1936/37,12,Waring,9,starter,,
1936/37,12,Almond,10,starter,,
1936/37,12,Eden,11,starter,,
1936/37,13,Poskett,1,starter,,
1936/37,13,Platt,2,starter,,
1936/37,13,Miller,3,starter,,
1936/37,13,Clark,4,starter,,
1936/37,13,Amery,5,starter,,
1936/37,13,Spencer R,6,starter,,
1936/37,13,Dellow,7,starter,,
1936/37,13,Carter,8,starter,,
1936/37,13,Waring,9,starter,,
1936/37,13,Eden,10,starter,,
1936/37,13,Almond,11,starter,,
1936/37,14,Frost,1,starter,,
1936/37,14,Platt,2,starter,,
1936/37,14,Miller,3,starter,,
1936/37,14,Clark,4,starter,,
1936/37,14,Amery,5,starter,,
1936/37,14,Spencer R,6,starter,,
1936/37,14,Dellow,7,starter,,
1936/37,14,Carter,8,starter,,
1936/37,14,Waring,9,starter,,
1936/37,14,Eden,10,starter,,
1936/37,14,Almond,11,starter,,
1936/37,15,Lewis,1,starter,,
1936/37,15,Platt,2,starter,,
1936/37,15,Fairhurst,3,starter,,
1936/37,15,Clark,4,starter,,
1936/37,15,Amery,5,starter,,
1936/37,15,Spencer R,6,starter,,
1936/37,15,Eden,7,starter,,
1936/37,15,Jones,8,starter,,
1936/37,15,Waring,9,starter,,
1936/37,15,Wood,10,starter,,
1936/37,15,Almond,11,starter,,
1936/37,16,Lewis,1,starter,,
1936/37,16,Platt,2,starter,,
1936/37,16,Fairhurst,3,starter,,
1936/37,16,Clark,4,starter,,
1936/37,16,Amery,5,starter,,
1936/37,16,Spencer R,6,starter,,
1936/37,16,Maher,7,starter,,
1936/37,16,Jones,8,starter,,
1936/37,16,Waring,9,starter,,
1936/37,16,Wood,10,starter,,
1936/37,16,Almond,11,starter,,
1936/37,17,Lewis,1,starter,,
1936/37,17,Platt,2,starter,,
1936/37,17,Amery,3,starter,,
1936/37,17,Miller,4,starter,,
1936/37,17,Clark,5,starter,,
1936/37,17,Spencer R,6,starter,,
1936/37,17,Dellow,7,starter,,
1936/37,17,Jones,8,starter,,
1936/37,17,Waring,9,starter,,
1936/37,17,Wood,10,starter,,
1936/37,17,Almond,11,starter,,
1936/37,18,Lewis,1,starter,,
1936/37,18,Platt,2,starter,,
1936/37,18,Amery,3,starter,,
1936/37,18,Miller,4,starter,,
1936/37,18,Clark,5,starter,,
1936/37,18,Spencer R,6,starter,,
1936/37,18,Dellow,7,starter,,
1936/37,18,Jones,8,starter,,
1936/37,18,Waring,9,starter,,
1936/37,18,Wood,10,starter,,
1936/37,18,Almond,11,starter,,
1936/37,19,Lewis,1,starter,,
1936/37,19,Platt,2,starter,,
1936/37,19,Amery,3,starter,,
1936/37,19,Miller,4,starter,,
1936/37,19,Clark,5,starter,,
1936/37,19,Spencer R,6,starter,,
1936/37,19,Dellow,7,starter,,
1936/37,19,Jones,8,starter,,
1936/37,19,Waring,9,starter,,
1936/37,19,Wood,10,starter,,
1936/37,19,Almond,11,starter,,
1936/37,20,Lewis,1,starter,,
1936/37,20,Platt,2,starter,,
1936/37,20,Amery,3,starter,,
1936/37,20,Miller,4,starter,,
1936/37,20,Clark,5,starter,,
1936/37,20,Spencer R,6,starter,,
1936/37,20,Dellow,7,starter,,
1936/37,20,Jones,8,starter,,
1936/37,20,Waring,9,starter,,
1936/37,20,Wood,10,starter,,
1936/37,20,Edwards,11,starter,,
1936/37,21,Lewis,1,starter,,
1936/37,21,Platt,2,starter,,
1936/37,21,Amery,3,starter,,
1936/37,21,Miller,4,starter,,
1936/37,21,Clark,5,starter,,
1936/37,21,Spencer R,6,starter,,
1936/37,21,Dellow,7,starter,,
1936/37,21,Jones,8,starter,,
1936/37,21,Waring,9,starter,,
1936/37,21,Wood,10,starter,,
1936/37,21,Almond,11,starter,,
1936/37,22,Lewis,1,starter,,
1936/37,22,Platt,2,starter,,
1936/37,22,Jackson,3,starter,,
1936/37,22,Miller,4,starter,,
1936/37,22,Clark,5,starter,,
1936/37,22,Spencer R,6,starter,,
1936/37,22,Dellow,7,starter,,
1936/37,22,Jones,8,starter,,
1936/37,22,Waring,9,starter,,
1936/37,22,Wood,10,starter,,
1936/37,22,Eden,11,starter,,
1936/37,23,Lewis,1,starter,,
1936/37,23,Platt,2,starter,,
1936/37,23,Amery,3,starter,,
1936/37,23,Miller,4,starter,,
1936/37,23,Clark,5,starter,,
1936/37,23,Spencer R,6,starter,,
1936/37,23,Dellow,7,starter,,
1936/37,23,Jones,8,starter,,
1936/37,23,Waring,9,starter,,
1936/37,23,Wood,10,starter,,
1936/37,23,Eden,11,starter,,
1936/37,24,Lewis,1,starter,,
1936/37,24,Platt,2,starter,,
1936/37,24,Amery,3,starter,,
1936/37,24,Miller,4,starter,,
1936/37,24,Clark,5,starter,,
1936/37,24,Davies,6,starter,,
1936/37,24,Dellow,7,starter,,
1936/37,24,Jones,8,starter,,
1936/37,24,Waring,9,starter,,
1936/37,24,Wood,10,starter,,
1936/37,24,Eden,11,starter,,
1936/37,25,Lewis,1,starter,,
1936/37,25,Platt,2,starter,,
1936/37,25,Amery,3,starter,,
1936/37,25,Davies,4,starter,,
1936/37,25,Clark,5,starter,,
1936/37,25,Owen,6,starter,,
1936/37,25,Dellow,7,starter,,
1936/37,25,Jones,8,starter,,
1936/37,25,Foster,9,starter,,
1936/37,25,Wood,10,starter,,
1936/37,25,Eden,11,starter,,
1936/37,26,Lewis,1,starter,,
1936/37,26,Platt,2,starter,,
1936/37,26,Amery,3,starter,,
1936/37,26,Davies,4,starter,,
1936/37,26,Clark,5,starter,,
1936/37,26,Spencer R,6,starter,,
1936/37,26,Dellow,7,starter,,
1936/37,26,Jones,8,starter,,
1936/37,26,Waring,9,starter,,
1936/37,26,Wood,10,starter,,
1936/37,26,Eden,11,starter,,
1936/37,27,Lewis,1,starter,,
1936/37,27,Platt,2,starter,,
